-0.0247,misreport
-0.0246,brutalise
-0.0235,misadvise
-0.0226,victimise
-0.0218,slaughter
-0.0158,rape
-0.0135,divorce
-0.0086,destruct
-0.0082,poison
-0.0077,bully
-0.0062,assault
-0.0,acknowledge
0.0042,illegalize
0.0078,slander
0.0099,cherish
0.0103,destroy
0.0142,steal
0.0166,torture
0.0175,murder
0.0184,waste
0.0191,kill
0.024,attack
0.0303,pursue
0.031,borrow
0.0354,compliment
0.038,marry
0.0385,misinform
0.0394,inspire
0.0447,misdirect
0.0462,dream
0.0474,lie
0.05,have
0.0514,volunteer
0.0517,traumatize
0.0534,admire
0.0557,trust
0.057,harm
0.057,greet
0.0576,damage
0.0581,cuddle
0.0587,go
0.0594,remarry
0.0595,blame
0.0601,hug
0.0615,become
0.0617,apologize
0.062,enjoy
0.063,relax
0.065,have a gun
0.0664,comfort
0.0669,clap
0.0696,thank
0.07,pollute
0.0727,cheer
0.0735,welcome
0.0738,drink
0.0742,congratulate
0.0745,charm
0.0746,celebrate
0.0751,talk
0.0754,eat
0.0796,be
0.0802,love
0.0847,smile
0.0866,help
0.0906,travel
0.0923,appreciate
0.0938,treasure
0.1005,care
