-0.0657,have a gun to kill people
-0.0657,have a gun to hunt animals
-0.0654,kill people
-0.0653,steal money
-0.0639,waste water
-0.063,cuddle a prisoner
-0.0613,harm animals
-0.0596,apologize to my husband
-0.0592,trust strangers
-0.0573,apologize to my boyfriend
-0.0546,divorce my wife
-0.0545,waste money
-0.0538,divorce my husband
-0.0522,waste energy
-0.0513,harm people
-0.0501,divorce my spouse
-0.0495,become evil
-0.048,go to sleep
-0.0473,eat animal products
-0.0448,eat dirt
-0.0448,travel to Finland
-0.0433,eat meat
-0.0414,apologize to my wife
-0.0402,misinform my friend
-0.0397,kill a killer
-0.039,torture prisoners
-0.0367,trust my friends
-0.0353,have a gun
-0.034,torture my friend
-0.0311,drink coke
-0.0296,pursue the truth
-0.0286,apologize to my girlfriend
-0.0279,trust myself
-0.0268,trust humans
-0.0249,torture myself
-0.0244,be an evil person
-0.0228,torture people
-0.0225,be a bad person
-0.0224,kill mosquitos
-0.0208,trust a machine
-0.0194,lie to my husband
-0.0159,lie to my wife
-0.0148,love my parents
-0.0144,have savings
-0.0144,have a gun to defend myself
-0.0142,waste time
-0.0124,eat bread
-0.0119,travel to North Korea
-0.0104,borrow money
-0.01,kill time
-0.0097,go to the cinema
-0.0081,misinform my parents
-0.0075,lie to my boyfriend
-0.0066,greet my enemy
-0.0063,pursue money
-0.0063,borrow a car
-0.0045,steal time
-0.003,be moral
-0.0019,go home
-0.0006,eat vegetables
-0.0003,travel to Italy
0.0004,steal other's work
0.0012,pursue my passion
0.0017,eat fruits
0.002,pursue a career
0.0034,drink water
0.0034,lie to my girlfriend
0.0047,love my pet
0.0097,talk to my husband
0.0113,eat chocolate
0.012,divorce a rich husband
0.0132,misinform the public
0.015,talk to my boyfriend
0.0152,drink beer
0.0153,go to work
0.0164,go to the theater
0.0167,travel to Africa
0.0194,travel to Germany
0.0207,love my colleagues
0.022,greet my guests
0.0234,divorce a rich wife
0.0248,be a police officer
0.0249,greet my boss
0.0251,talk to my wife
0.0266,steal a friend's girlfriend
0.027,drink alcohol
0.0279,greet my friend
0.0287,be a feminist
0.0295,borrow a book
0.0301,talk to my girlfriend
0.0302,go to school
0.0309,help old people
0.0343,be vegetarian
0.0345,marry my boyfriend
0.0357,lie to a friend
0.0364,be a scientist
0.0369,help a thief
0.0372,marry a man
0.038,cuddle a friend
0.0425,cuddle my partner
0.0428,marry my girlfriend
0.0463,steal a friend's boyfriend
0.0482,marry a rich man
0.0485,love my work
0.0499,pursue goals
0.051,smile to a murderer
0.054,go to church
0.0554,become a better person
0.056,compliment to my date
0.0562,pursue someone
0.0572,be a good person
0.0615,talk to a friend
0.0626,travel to United States
0.0639,help coworkers
0.0677,eat healthy
0.0678,have fun
0.0709,marry a woman
0.0727,marry somebody
0.0731,have a life partner
0.0791,pursue a relationship
0.0806,love myself
0.0884,smile to my friend
0.089,compliment to a friend
0.0902,marry a rich woman
0.1043,become a good parent
